Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,TrackStatus,Position,Deleted,DeletedReason,IsAccurate,Season,Round,EventName
0 days 01:42:15.088000,VER,33,0 days 00:01:37.828000,39.0,2.0,,0 days 01:42:13.427000,0 days 00:00:30.811000,0 days 00:00:41.084000,0 days 00:00:25.933000,232.0,262.0,,285.0,False,MEDIUM,22.0,True,Red Bull Racing,1,1.0,,,False,2021,1,Bahrain Grand Prix
0 days 01:44:08.525000,VER,33,0 days 00:01:53.437000,40.0,3.0,0 days 01:42:37.245000,,0 days 00:00:50.120000,0 days 00:00:40.205000,0 days 00:00:23.112000,235.0,257.0,276.0,220.0,False,HARD,1.0,True,Red Bull Racing,1,2.0,,,False,2021,1,Bahrain Grand Prix
0 days 01:45:41.753000,VER,33,0 days 00:01:33.228000,41.0,3.0,,,0 days 00:00:30.009000,0 days 00:00:40.188000,0 days 00:00:23.031000,237.0,258.0,277.0,288.0,True,HARD,2.0,True,Red Bull Racing,1,2.0,,,True,2021,1,Bahrain Grand Prix
0 days 01:47:15.203000,VER,33,0 days 00:01:33.450000,42.0,3.0,,,0 days 00:00:30.261000,0 days 00:00:40.194000,0 days 00:00:22.995000,235.0,257.0,278.0,286.0,False,HARD,3.0,True,Red Bull Racing,1,2.0,,,True,2021,1,Bahrain Grand Prix
0 days 01:48:48.434000,VER,33,0 days 00:01:33.231000,43.0,3.0,,,0 days 00:00:30.019000,0 days 00:00:40.159000,0 days 00:00:23.053000,237.0,260.0,277.0,288.0,False,HARD,4.0,True,Red Bull Racing,1,2.0,,,True,2021,1,Bahrain Grand Prix
0 days 01:50:22.028000,VER,33,0 days 00:01:33.594000,44.0,3.0,,,0 days 00:00:30.154000,0 days 00:00:40.362000,0 days 00:00:23.078000,236.0,261.0,278.0,290.0,False,HARD,5.0,True,Red Bull Racing,12,2.0,,,True,2021,1,Bahrain Grand Prix
0 days 01:51:56.084000,VER,33,0 days 00:01:34.056000,45.0,3.0,,,0 days 00:00:30.332000,0 days 00:00:40.429000,0 days 00:00:23.295000,234.0,263.0,280.0,289.0,False,HARD,6.0,True,Red Bull Racing,1,2.0,,,True,2021,1,Bahrain Grand Prix
0 days 01:53:29.978000,VER,33,0 days 00:01:33.894000,46.0,3.0,,,0 days 00:00:30.377000,0 days 00:00:40.385000,0 days 00:00:23.132000,232.0,260.0,278.0,294.0,False,HARD,7.0,True,Red Bull Racing,1,2.0,,,True,2021,1,Bahrain Grand Prix
0 days 01:55:04.070000,VER,33,0 days 00:01:34.092000,47.0,3.0,,,0 days 00:00:30.285000,0 days 00:00:40.482000,0 days 00:00:23.325000,231.0,264.0,283.0,290.0,False,HARD,8.0,True,Red Bull Racing,1,2.0,,,True,2021,1,Bahrain Grand Prix
0 days 01:56:37.888000,VER,33,0 days 00:01:33.818000,48.0,3.0,,,0 days 00:00:30.228000,0 days 00:00:40.505000,0 days 00:00:23.085000,231.0,262.0,278.0,295.0,False,HARD,9.0,True,Red Bull Racing,1,2.0,,,True,2021,1,Bahrain Grand Prix
0 days 01:58:11.464000,VER,33,0 days 00:01:33.576000,49.0,3.0,,,0 days 00:00:30.168000,0 days 00:00:40.310000,0 days 00:00:23.098000,233.0,265.0,278.0,291.0,False,HARD,10.0,True,Red Bull Racing,1,2.0,,,True,2021,1,Bahrain Grand Prix
0 days 01:59:45.357000,VER,33,0 days 00:01:33.893000,50.0,3.0,,,0 days 00:00:30.257000,0 days 00:00:40.232000,0 days 00:00:23.404000,236.0,264.0,280.0,290.0,False,HARD,11.0,True,Red Bull Racing,1,2.0,,,True,2021,1,Bahrain Grand Prix
0 days 02:01:19.321000,VER,33,0 days 00:01:33.964000,51.0,3.0,,,0 days 00:00:30.382000,0 days 00:00:40.341000,0 days 00:00:23.241000,236.0,265.0,290.0,292.0,False,HARD,12.0,True,Red Bull Racing,1,2.0,,,True,2021,1,Bahrain Grand Prix
0 days 02:02:53.990000,VER,33,0 days 00:01:34.669000,52.0,3.0,,,0 days 00:00:30.437000,0 days 00:00:40.856000,0 days 00:00:23.376000,233.0,265.0,291.0,311.0,False,HARD,13.0,True,Red Bull Racing,1,2.0,,,True,2021,1,Bahrain Grand Prix
0 days 02:04:30.403000,VER,33,0 days 00:01:36.413000,53.0,3.0,,,0 days 00:00:30.106000,0 days 00:00:42.248000,0 days 00:00:24.059000,234.0,264.0,289.0,327.0,False,HARD,14.0,True,Red Bull Racing,1,2.0,,,True,2021,1,Bahrain Grand Prix
0 days 02:06:05.476000,VER,33,0 days 00:01:35.073000,54.0,3.0,,,0 days 00:00:30.659000,0 days 00:00:40.692000,0 days 00:00:23.722000,232.0,263.0,280.0,310.0,False,HARD,15.0,True,Red Bull Racing,1,2.0,,,True,2021,1,Bahrain Grand Prix
0 days 02:07:40.041000,VER,33,0 days 00:01:34.565000,55.0,3.0,,,0 days 00:00:30.648000,0 days 00:00:40.573000,0 days 00:00:23.344000,232.0,262.0,288.0,291.0,False,HARD,16.0,True,Red Bull Racing,1,2.0,,,True,2021,1,Bahrain Grand Prix
0 days 02:09:14.768000,VER,33,0 days 00:01:34.727000,56.0,3.0,,,0 days 00:00:30.275000,0 days 00:00:40.838000,0 days 00:00:23.614000,231.0,266.0,277.0,317.0,False,HARD,17.0,True,Red Bull Racing,1,2.0,,,True,2021,1,Bahrain Grand Prix
0 days 00:39:13.920000,BOT,77,0 days 00:02:03.772000,1.0,1.0,,,,0 days 00:00:56.397000,0 days 00:00:34.235000,229.0,93.0,259.0,252.0,False,MEDIUM,4.0,False,Mercedes,124,4.0,,,False,2021,1,Bahrain Grand Prix
0 days 00:41:35.398000,BOT,77,0 days 00:02:21.478000,2.0,1.0,,,0 days 00:00:44.932000,0 days 00:01:00.820000,0 days 00:00:35.726000,113.0,134.0,239.0,249.0,True,MEDIUM,5.0,False,Mercedes,4,4.0,,,False,2021,1,Bahrain Grand Prix
0 days 00:44:09.597000,BOT,77,,3.0,1.0,,,0 days 00:00:43.090000,0 days 00:01:01.147000,0 days 00:00:49.962000,205.0,107.0,173.0,180.0,False,MEDIUM,6.0,False,Mercedes,41,4.0,,,False,2021,1,Bahrain Grand Prix
0 days 00:45:57.643000,BOT,77,0 days 00:01:48.046000,4.0,1.0,,,0 days 00:00:32.876000,0 days 00:00:42.160000,0 days 00:00:33.010000,236.0,253.0,235.0,293.0,True,MEDIUM,7.0,False,Mercedes,126,4.0,,,False,2021,1,Bahrain Grand Prix
0 days 00:47:41.294000,BOT,77,0 days 00:01:43.651000,5.0,1.0,,,0 days 00:00:37.337000,0 days 00:00:42.171000,0 days 00:00:24.143000,239.0,255.0,290.0,220.0,True,MEDIUM,8.0,False,Mercedes,671,4.0,,,False,2021,1,Bahrain Grand Prix
0 days 00:49:18.403000,BOT,77,0 days 00:01:37.109000,6.0,1.0,,,0 days 00:00:30.936000,0 days 00:00:42.263000,0 days 00:00:23.910000,225.0,249.0,277.0,318.0,True,MEDIUM,9.0,False,Mercedes,1,3.0,,,True,2021,1,Bahrain Grand Prix
0 days 00:50:54.758000,BOT,77,0 days 00:01:36.355000,7.0,1.0,,,0 days 00:00:30.842000,0 days 00:00:41.720000,0 days 00:00:23.793000,229.0,251.0,278.0,292.0,True,MEDIUM,10.0,False,Mercedes,1,3.0,,,True,2021,1,Bahrain Grand Prix
0 days 00:52:30.780000,BOT,77,0 days 00:01:36.022000,8.0,1.0,,,0 days 00:00:30.711000,0 days 00:00:41.563000,0 days 00:00:23.748000,232.0,254.0,277.0,296.0,True,MEDIUM,11.0,False,Mercedes,1,3.0,,,True,2021,1,Bahrain Grand Prix
0 days 00:54:07.866000,BOT,77,0 days 00:01:37.086000,9.0,1.0,,,0 days 00:00:31.271000,0 days 00:00:41.823000,0 days 00:00:23.992000,226.0,252.0,278.0,289.0,False,MEDIUM,12.0,False,Mercedes,1,3.0,,,True,2021,1,Bahrain Grand Prix
0 days 00:55:44.271000,BOT,77,0 days 00:01:36.405000,10.0,1.0,,,0 days 00:00:30.943000,0 days 00:00:41.608000,0 days 00:00:23.854000,231.0,253.0,277.0,288.0,False,MEDIUM,13.0,False,Mercedes,1,3.0,,,True,2021,1,Bahrain Grand Prix
0 days 00:57:20.655000,BOT,77,0 days 00:01:36.384000,11.0,1.0,,,0 days 00:00:30.696000,0 days 00:00:41.832000,0 days 00:00:23.856000,231.0,253.0,278.0,291.0,False,MEDIUM,14.0,False,Mercedes,1,3.0,,,True,2021,1,Bahrain Grand Prix
0 days 00:58:57.115000,BOT,77,0 days 00:01:36.460000,12.0,1.0,,,0 days 00:00:30.764000,0 days 00:00:41.649000,0 days 00:00:24.047000,230.0,252.0,277.0,288.0,False,MEDIUM,15.0,False,Mercedes,1,3.0,,,True,2021,1,Bahrain Grand Prix
0 days 01:00:33.538000,BOT,77,0 days 00:01:36.423000,13.0,1.0,,,0 days 00:00:30.946000,0 days 00:00:41.597000,0 days 00:00:23.880000,232.0,253.0,278.0,289.0,False,MEDIUM,16.0,False,Mercedes,1,3.0,,,True,2021,1,Bahrain Grand Prix
0 days 01:02:10.274000,BOT,77,0 days 00:01:36.736000,14.0,1.0,,,0 days 00:00:30.915000,0 days 00:00:41.772000,0 days 00:00:24.049000,232.0,255.0,278.0,291.0,False,MEDIUM,17.0,False,Mercedes,1,2.0,,,True,2021,1,Bahrain Grand Prix
0 days 01:03:46.857000,BOT,77,0 days 00:01:36.583000,15.0,1.0,,,0 days 00:00:30.885000,0 days 00:00:41.818000,0 days 00:00:23.880000,232.0,254.0,278.0,288.0,False,MEDIUM,18.0,False,Mercedes,1,2.0,,,True,2021,1,Bahrain Grand Prix
0 days 01:05:26.391000,BOT,77,0 days 00:01:39.534000,16.0,1.0,,0 days 01:05:24.696000,0 days 00:00:30.967000,0 days 00:00:41.984000,0 days 00:00:26.583000,232.0,253.0,,288.0,False,MEDIUM,19.0,False,Mercedes,1,2.0,,,False,2021,1,Bahrain Grand Prix
0 days 01:07:21.110000,BOT,77,0 days 00:01:54.719000,17.0,2.0,0 days 01:05:48.940000,,0 days 00:00:50.913000,0 days 00:00:40.348000,0 days 00:00:23.458000,238.0,263.0,279.0,220.0,False,HARD,1.0,True,Mercedes,1,4.0,,,False,2021,1,Bahrain Grand Prix
0 days 01:08:56.148000,BOT,77,0 days 00:01:35.038000,18.0,2.0,,,0 days 00:00:30.271000,0 days 00:00:41.300000,0 days 00:00:23.467000,236.0,253.0,278.0,296.0,True,HARD,2.0,True,Mercedes,1,3.0,,,True,2021,1,Bahrain Grand Prix
0 days 01:10:30.666000,BOT,77,0 days 00:01:34.518000,19.0,2.0,,,0 days 00:00:30.193000,0 days 00:00:40.906000,0 days 00:00:23.419000,231.0,252.0,280.0,288.0,True,HARD,3.0,True,Mercedes,1,3.0,,,True,2021,1,Bahrain Grand Prix
0 days 01:12:05.440000,BOT,77,0 days 00:01:34.774000,20.0,2.0,,,0 days 00:00:30.406000,0 days 00:00:40.838000,0 days 00:00:23.530000,230.0,253.0,280.0,290.0,False,HARD,4.0,True,Mercedes,1,3.0,,,True,2021,1,Bahrain Grand Prix
0 days 01:13:40.538000,BOT,77,0 days 00:01:35.098000,21.0,2.0,,,0 days 00:00:30.474000,0 days 00:00:41.084000,0 days 00:00:23.540000,232.0,253.0,279.0,290.0,False,HARD,5.0,True,Mercedes,1,3.0,,,True,2021,1,Bahrain Grand Prix
0 days 01:15:15.615000,BOT,77,0 days 00:01:35.077000,22.0,2.0,,,0 days 00:00:30.439000,0 days 00:00:41.133000,0 days 00:00:23.505000,230.0,253.0,279.0,284.0,False,HARD,6.0,True,Mercedes,1,3.0,,,True,2021,1,Bahrain Grand Prix
0 days 01:16:50.707000,BOT,77,0 days 00:01:35.092000,23.0,2.0,,,0 days 00:00:30.537000,0 days 00:00:41.012000,0 days 00:00:23.543000,234.0,253.0,278.0,299.0,False,HARD,7.0,True,Mercedes,1,3.0,,,True,2021,1,Bahrain Grand Prix
0 days 01:18:25.900000,BOT,77,0 days 00:01:35.193000,24.0,2.0,,,0 days 00:00:30.467000,0 days 00:00:41.307000,0 days 00:00:23.419000,230.0,253.0,280.0,292.0,False,HARD,8.0,True,Mercedes,1,3.0,,,True,2021,1,Bahrain Grand Prix
0 days 01:20:00.922000,BOT,77,0 days 00:01:35.022000,25.0,2.0,,,0 days 00:00:30.410000,0 days 00:00:41.054000,0 days 00:00:23.558000,234.0,252.0,279.0,294.0,False,HARD,9.0,True,Mercedes,1,3.0,,,True,2021,1,Bahrain Grand Prix
0 days 01:21:36.230000,BOT,77,0 days 00:01:35.308000,26.0,2.0,,,0 days 00:00:30.525000,0 days 00:00:41.280000,0 days 00:00:23.503000,232.0,254.0,280.0,292.0,False,HARD,10.0,True,Mercedes,1,3.0,,,True,2021,1,Bahrain Grand Prix
0 days 01:23:11.699000,BOT,77,0 days 00:01:35.469000,27.0,2.0,,,0 days 00:00:30.600000,0 days 00:00:41.235000,0 days 00:00:23.634000,235.0,254.0,281.0,289.0,False,HARD,11.0,True,Mercedes,1,3.0,,,True,2021,1,Bahrain Grand Prix
0 days 01:24:47.075000,BOT,77,0 days 00:01:35.376000,28.0,2.0,,,0 days 00:00:30.531000,0 days 00:00:41.187000,0 days 00:00:23.658000,234.0,255.0,279.0,293.0,False,HARD,12.0,True,Mercedes,1,3.0,,,True,2021,1,Bahrain Grand Prix
0 days 01:26:22.990000,BOT,77,0 days 00:01:35.915000,29.0,2.0,,,0 days 00:00:30.634000,0 days 00:00:41.540000,0 days 00:00:23.741000,231.0,254.0,279.0,291.0,False,HARD,13.0,True,Mercedes,1,2.0,,,True,2021,1,Bahrain Grand Prix
0 days 01:28:01.018000,BOT,77,0 days 00:01:38.028000,30.0,2.0,,0 days 01:27:59.311000,0 days 00:00:30.631000,0 days 00:00:41.157000,0 days 00:00:26.240000,233.0,255.0,,295.0,False,HARD,14.0,True,Mercedes,1,2.0,,,False,2021,1,Bahrain Grand Prix
0 days 01:30:04.836000,BOT,77,0 days 00:02:03.818000,31.0,3.0,0 days 01:28:32.248000,,0 days 00:00:59.583000,0 days 00:00:40.881000,0 days 00:00:23.354000,236.0,253.0,280.0,221.0,False,HARD,1.0,True,Mercedes,1,5.0,,,False,2021,1,Bahrain Grand Prix
0 days 01:31:39.956000,BOT,77,0 days 00:01:35.120000,32.0,3.0,,,0 days 00:00:30.410000,0 days 00:00:41.199000,0 days 00:00:23.511000,236.0,248.0,287.0,288.0,False,HARD,2.0,True,Mercedes,1,4.0,,,True,2021,1,Bahrain Grand Prix
0 days 01:33:14.413000,BOT,77,0 days 00:01:34.457000,33.0,3.0,,,0 days 00:00:29.955000,0 days 00:00:41.245000,0 days 00:00:23.257000,234.0,250.0,279.0,303.0,True,HARD,3.0,True,Mercedes,1,4.0,,,True,2021,1,Bahrain Grand Prix
0 days 01:34:48.885000,BOT,77,0 days 00:01:34.472000,34.0,3.0,,,0 days 00:00:30.353000,0 days 00:00:40.902000,0 days 00:00:23.217000,235.0,251.0,280.0,291.0,False,HARD,4.0,True,Mercedes,1,3.0,,,True,2021,1,Bahrain Grand Prix
0 days 01:36:23.285000,BOT,77,0 days 00:01:34.400000,35.0,3.0,,,0 days 00:00:30.187000,0 days 00:00:41.029000,0 days 00:00:23.184000,234.0,247.0,279.0,288.0,True,HARD,5.0,True,Mercedes,1,3.0,,,True,2021,1,Bahrain Grand Prix
0 days 01:37:57.746000,BOT,77,0 days 00:01:34.461000,36.0,3.0,,,0 days 00:00:30.366000,0 days 00:00:40.879000,0 days 00:00:23.216000,234.0,252.0,280.0,289.0,False,HARD,6.0,True,Mercedes,1,3.0,,,True,2021,1,Bahrain Grand Prix
0 days 01:39:32.145000,BOT,77,0 days 00:01:34.399000,37.0,3.0,,,0 days 00:00:30.300000,0 days 00:00:40.872000,0 days 00:00:23.227000,235.0,249.0,280.0,289.0,True,HARD,7.0,True,Mercedes,1,3.0,,,True,2021,1,Bahrain Grand Prix
0 days 01:41:06.563000,BOT,77,0 days 00:01:34.418000,38.0,3.0,,,0 days 00:00:30.265000,0 days 00:00:40.842000,0 days 00:00:23.311000,236.0,256.0,280.0,290.0,False,HARD,8.0,True,Mercedes,1,3.0,,,True,2021,1,Bahrain Grand Prix
0 days 01:42:41.761000,BOT,77,0 days 00:01:35.198000,39.0,3.0,,,0 days 00:00:30.427000,0 days 00:00:41.187000,0 days 00:00:23.584000,235.0,254.0,278.0,292.0,False,HARD,9.0,True,Mercedes,1,3.0,,,True,2021,1,Bahrain Grand Prix
0 days 01:44:16.490000,BOT,77,0 days 00:01:34.729000,40.0,3.0,,,0 days 00:00:30.477000,0 days 00:00:40.848000,0 days 00:00:23.404000,234.0,252.0,280.0,283.0,False,HARD,10.0,True,Mercedes,1,3.0,,,True,2021,1,Bahrain Grand Prix
0 days 01:45:51.266000,BOT,77,0 days 00:01:34.776000,41.0,3.0,,,0 days 00:00:30.341000,0 days 00:00:41.118000,0 days 00:00:23.317000,236.0,246.0,279.0,291.0,False,HARD,11.0,True,Mercedes,1,3.0,,,True,2021,1,Bahrain Grand Prix
0 days 01:47:26.064000,BOT,77,0 days 00:01:34.798000,42.0,3.0,,,0 days 00:00:30.584000,0 days 00:00:40.912000,0 days 00:00:23.302000,234.0,251.0,278.0,282.0,False,HARD,12.0,True,Mercedes,1,3.0,,,True,2021,1,Bahrain Grand Prix
0 days 01:49:00.530000,BOT,77,0 days 00:01:34.466000,43.0,3.0,,,0 days 00:00:30.290000,0 days 00:00:40.913000,0 days 00:00:23.263000,236.0,250.0,280.0,286.0,False,HARD,13.0,True,Mercedes,1,3.0,,,True,2021,1,Bahrain Grand Prix
0 days 01:50:34.833000,BOT,77,0 days 00:01:34.303000,44.0,3.0,,,0 days 00:00:30.289000,0 days 00:00:40.803000,0 days 00:00:23.211000,234.0,251.0,280.0,290.0,True,HARD,14.0,True,Mercedes,12,3.0,,,True,2021,1,Bahrain Grand Prix
0 days 01:52:09.991000,BOT,77,0 days 00:01:35.158000,45.0,3.0,,,0 days 00:00:30.844000,0 days 00:00:41.016000,0 days 00:00:23.298000,236.0,248.0,279.0,275.0,False,HARD,15.0,True,Mercedes,1,3.0,,,True,2021,1,Bahrain Grand Prix
0 days 01:53:44.370000,BOT,77,0 days 00:01:34.379000,46.0,3.0,,,0 days 00:00:30.293000,0 days 00:00:40.820000,0 days 00:00:23.266000,237.0,252.0,279.0,284.0,False,HARD,16.0,True,Mercedes,1,3.0,,,True,2021,1,Bahrain Grand Prix
0 days 01:55:18.642000,BOT,77,0 days 00:01:34.272000,47.0,3.0,,,0 days 00:00:30.267000,0 days 00:00:40.706000,0 days 00:00:23.299000,236.0,256.0,280.0,288.0,True,HARD,17.0,True,Mercedes,1,3.0,,,True,2021,1,Bahrain Grand Prix
0 days 01:56:52.859000,BOT,77,0 days 00:01:34.217000,48.0,3.0,,,0 days 00:00:30.240000,0 days 00:00:40.700000,0 days 00:00:23.277000,236.0,255.0,280.0,290.0,True,HARD,18.0,True,Mercedes,1,3.0,,,True,2021,1,Bahrain Grand Prix
0 days 01:58:27.071000,BOT,77,0 days 00:01:34.212000,49.0,3.0,,,0 days 00:00:30.195000,0 days 00:00:40.690000,0 days 00:00:23.327000,236.0,254.0,281.0,289.0,True,HARD,19.0,True,Mercedes,1,3.0,,,True,2021,1,Bahrain Grand Prix
0 days 02:00:01.380000,BOT,77,0 days 00:01:34.309000,50.0,3.0,,,0 days 00:00:30.379000,0 days 00:00:40.583000,0 days 00:00:23.347000,237.0,256.0,281.0,290.0,False,HARD,20.0,True,Mercedes,1,3.0,,,True,2021,1,Bahrain Grand Prix
0 days 02:01:35.868000,BOT,77,0 days 00:01:34.488000,51.0,3.0,,,0 days 00:00:30.496000,0 days 00:00:40.719000,0 days 00:00:23.273000,237.0,256.0,283.0,293.0,False,HARD,21.0,True,Mercedes,1,3.0,,,True,2021,1,Bahrain Grand Prix
0 days 02:03:10.993000,BOT,77,0 days 00:01:35.125000,52.0,3.0,,,0 days 00:00:30.347000,0 days 00:00:41.142000,0 days 00:00:23.636000,237.0,253.0,282.0,293.0,False,HARD,22.0,True,Mercedes,1,3.0,,,True,2021,1,Bahrain Grand Prix
0 days 02:04:45.637000,BOT,77,0 days 00:01:34.644000,53.0,3.0,,,0 days 00:00:30.225000,0 days 00:00:41.054000,0 days 00:00:23.365000,238.0,254.0,284.0,293.0,False,HARD,23.0,True,Mercedes,1,3.0,,,True,2021,1,Bahrain Grand Prix
0 days 02:06:23.439000,BOT,77,0 days 00:01:37.802000,54.0,3.0,,0 days 02:06:21.738000,0 days 00:00:30.429000,0 days 00:00:41.173000,0 days 00:00:26.200000,237.0,255.0,,297.0,False,HARD,24.0,True,Mercedes,1,3.0,,,False,2021,1,Bahrain Grand Prix
0 days 02:08:19.338000,BOT,77,0 days 00:01:55.899000,55.0,4.0,0 days 02:06:46.324000,,0 days 00:00:51.053000,0 days 00:00:41.034000,0 days 00:00:23.812000,237.0,245.0,280.0,221.0,False,MEDIUM,4.0,False,Mercedes,1,3.0,,,False,2021,1,Bahrain Grand Prix
0 days 02:09:51.428000,BOT,77,0 days 00:01:32.090000,56.0,4.0,,,0 days 00:00:29.640000,0 days 00:00:39.508000,0 days 00:00:22.942000,239.0,266.0,279.0,293.0,True,MEDIUM,5.0,False,Mercedes,1,3.0,,,True,2021,1,Bahrain Grand Prix
0 days 00:39:16.892000,NOR,4,0 days 00:02:06.744000,1.0,1.0,,,,0 days 00:00:57.026000,0 days 00:00:35.730000,237.0,95.0,231.0,264.0,False,SOFT,4.0,False,McLaren,124,6.0,,,False,2021,1,Bahrain Grand Prix
0 days 00:41:37.891000,NOR,4,0 days 00:02:20.999000,2.0,1.0,,,0 days 00:00:44.275000,0 days 00:01:00.446000,0 days 00:00:36.278000,97.0,212.0,152.0,224.0,True,SOFT,5.0,False,McLaren,4,6.0,,,False,2021,1,Bahrain Grand Prix
0 days 00:44:09.870000,NOR,4,,3.0,1.0,,,0 days 00:00:44.758000,0 days 00:00:58.302000,0 days 00:00:49.007000,148.0,145.0,190.0,262.0,False,SOFT,6.0,False,McLaren,41,6.0,,,False,2021,1,Bahrain Grand Prix
0 days 00:45:59.858000,NOR,4,0 days 00:01:49.988000,4.0,1.0,,,0 days 00:00:32.677000,0 days 00:00:42.366000,0 days 00:00:34.945000,228.0,258.0,230.0,286.0,True,SOFT,7.0,False,McLaren,126,5.0,,,False,2021,1,Bahrain Grand Prix
0 days 00:47:42.078000,NOR,4,0 days 00:01:42.220000,5.0,1.0,,,0 days 00:00:35.893000,0 days 00:00:41.933000,0 days 00:00:24.394000,234.0,247.0,289.0,187.0,True,SOFT,8.0,False,McLaren,671,5.0,,,False,2021,1,Bahrain Grand Prix
0 days 00:49:19.971000,NOR,4,0 days 00:01:37.893000,6.0,1.0,,,0 days 00:00:30.766000,0 days 00:00:42.677000,0 days 00:00:24.450000,229.0,247.0,289.0,309.0,True,SOFT,9.0,False,McLaren,1,5.0,,,True,2021,1,Bahrain Grand Prix
0 days 00:50:56.877000,NOR,4,0 days 00:01:36.906000,7.0,1.0,,,0 days 00:00:30.861000,0 days 00:00:42.003000,0 days 00:00:24.042000,231.0,246.0,291.0,308.0,True,SOFT,10.0,False,McLaren,1,5.0,,,True,2021,1,Bahrain Grand Prix
0 days 00:52:34.601000,NOR,4,0 days 00:01:37.724000,8.0,1.0,,,0 days 00:00:30.741000,0 days 00:00:42.878000,0 days 00:00:24.105000,231.0,246.0,290.0,324.0,False,SOFT,11.0,False,McLaren,1,5.0,,,True,2021,1,Bahrain Grand Prix
0 days 00:54:11.961000,NOR,4,0 days 00:01:37.360000,9.0,1.0,,,0 days 00:00:31.022000,0 days 00:00:42.113000,0 days 00:00:24.225000,227.0,246.0,276.0,314.0,False,SOFT,12.0,False,McLaren,1,4.0,,,True,2021,1,Bahrain Grand Prix
0 days 00:55:49.484000,NOR,4,0 days 00:01:37.523000,10.0,1.0,,,0 days 00:00:31.329000,0 days 00:00:42.048000,0 days 00:00:24.146000,228.0,246.0,276.0,283.0,False,SOFT,13.0,False,McLaren,1,4.0,,,True,2021,1,Bahrain Grand Prix
0 days 00:57:26.646000,NOR,4,0 days 00:01:37.162000,11.0,1.0,,,0 days 00:00:31.155000,0 days 00:00:41.745000,0 days 00:00:24.262000,232.0,252.0,276.0,288.0,False,SOFT,14.0,False,McLaren,1,4.0,,,True,2021,1,Bahrain Grand Prix
0 days 00:59:07.071000,NOR,4,0 days 00:01:40.425000,12.0,1.0,,0 days 00:59:05.532000,0 days 00:00:31.480000,0 days 00:00:42.090000,0 days 00:00:26.855000,232.0,249.0,,285.0,False,SOFT,15.0,False,McLaren,1,5.0,,,False,2021,1,Bahrain Grand Prix
0 days 01:01:04.488000,NOR,4,0 days 00:01:57.417000,13.0,2.0,0 days 00:59:30.380000,,0 days 00:00:52.121000,0 days 00:00:41.374000,0 days 00:00:23.922000,233.0,242.0,291.0,219.0,False,MEDIUM,1.0,True,McLaren,1,13.0,,,False,2021,1,Bahrain Grand Prix
0 days 01:02:39.774000,NOR,4,0 days 00:01:35.286000,14.0,2.0,,,0 days 00:00:30.206000,0 days 00:00:41.365000,0 days 00:00:23.715000,229.0,246.0,278.0,317.0,True,MEDIUM,2.0,True,McLaren,1,8.0,,,True,2021,1,Bahrain Grand Prix
0 days 01:04:15.453000,NOR,4,0 days 00:01:35.679000,15.0,2.0,,,0 days 00:00:30.795000,0 days 00:00:41.147000,0 days 00:00:23.737000,232.0,249.0,279.0,282.0,False,MEDIUM,3.0,True,McLaren,1,8.0,,,True,2021,1,Bahrain Grand Prix
0 days 01:05:51.797000,NOR,4,0 days 00:01:36.344000,16.0,2.0,,,0 days 00:00:30.822000,0 days 00:00:41.777000,0 days 00:00:23.745000,231.0,250.0,275.0,286.0,False,MEDIUM,4.0,True,McLaren,1,5.0,,,True,2021,1,Bahrain Grand Prix
0 days 01:07:28.036000,NOR,4,0 days 00:01:36.239000,17.0,2.0,,,0 days 00:00:31.040000,0 days 00:00:41.346000,0 days 00:00:23.853000,233.0,253.0,275.0,280.0,False,MEDIUM,5.0,True,McLaren,1,5.0,,,True,2021,1,Bahrain Grand Prix
0 days 01:09:04.081000,NOR,4,0 days 00:01:36.045000,18.0,2.0,,,0 days 00:00:30.895000,0 days 00:00:41.509000,0 days 00:00:23.641000,232.0,250.0,276.0,283.0,False,MEDIUM,6.0,True,McLaren,1,5.0,,,True,2021,1,Bahrain Grand Prix
0 days 01:10:40.165000,NOR,4,0 days 00:01:36.084000,19.0,2.0,,,0 days 00:00:30.920000,0 days 00:00:41.390000,0 days 00:00:23.774000,231.0,252.0,277.0,287.0,False,MEDIUM,7.0,True,McLaren,1,5.0,,,True,2021,1,Bahrain Grand Prix
0 days 01:12:16.628000,NOR,4,0 days 00:01:36.463000,20.0,2.0,,,0 days 00:00:31.072000,0 days 00:00:41.558000,0 days 00:00:23.833000,232.0,249.0,277.0,279.0,False,MEDIUM,8.0,True,McLaren,1,4.0,,,True,2021,1,Bahrain Grand Prix
0 days 01:13:53.197000,NOR,4,0 days 00:01:36.569000,21.0,2.0,,,0 days 00:00:31.096000,0 days 00:00:41.693000,0 days 00:00:23.780000,232.0,250.0,277.0,284.0,False,MEDIUM,9.0,True,McLaren,1,4.0,,,True,2021,1,Bahrain Grand Prix
0 days 01:15:29.568000,NOR,4,0 days 00:01:36.371000,22.0,2.0,,,0 days 00:00:31.073000,0 days 00:00:41.501000,0 days 00:00:23.797000,231.0,247.0,277.0,282.0,False,MEDIUM,10.0,True,McLaren,1,4.0,,,True,2021,1,Bahrain Grand Prix
