Time,Category,Message,Status,Flag,Scope,Sector,RacingNumber,Lap,Season,Round,EventName
2021-06-20 14:30:31,Flag,WAVED BLUE FLAG FOR CAR 9 (MAZ) TIMED AT 16:30:30,,BLUE,Driver,,9,53.0,2021,7,French Grand Prix
2021-06-20 14:30:56,Flag,CHEQUERED FLAG,,CHEQUERED,Track,,,53.0,2021,7,French Grand Prix
2021-06-20 14:32:08,Other,TURN 11 INCIDENT INVOLVING CARS 11 (PER) AND 77 (BOT) - NO FURTHER ACTION,,,,,,53.0,2021,7,French Grand Prix
2021-06-27 12:45:02,Other,RISK OF RAIN FOR F1 RACE IS 40%,,,,,,1.0,2021,8,Styrian Grand Prix
2021-06-27 12:55:37,Drs,DRS DISABLED,DISABLED,,,,,1.0,2021,8,Styrian Grand Prix
2021-06-27 12:57:05,Drs,DRS DISABLED,DISABLED,,,,,1.0,2021,8,Styrian Grand Prix
2021-06-27 13:03:06,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,,1.0,2021,8,Styrian Grand Prix
2021-06-27 13:03:35,Flag,DOUBLE YELLOW IN TRACK SECTOR 5,,DOUBLE YELLOW,Sector,5.0,,1.0,2021,8,Styrian Grand Prix
2021-06-27 13:03:39,Flag,CLEAR IN TRACK SECTOR 5,,CLEAR,Sector,5.0,,1.0,2021,8,Styrian Grand Prix
2021-06-27 13:05:13,Other,TRACK SURFACE SLIPPERY IN TRACK SECTOR 12,,,,,,2.0,2021,8,Styrian Grand Prix
2021-06-27 13:05:14,Other,TRACK SURFACE SLIPPERY IN TRACK SECTOR 11,,,,,,2.0,2021,8,Styrian Grand Prix
2021-06-27 13:05:57,Drs,DRS ENABLED,ENABLED,,,,,3.0,2021,8,Styrian Grand Prix
2021-06-27 13:05:58,Flag,CLEAR IN TRACK SECTOR 11,,CLEAR,Sector,11.0,,3.0,2021,8,Styrian Grand Prix
2021-06-27 13:06:48,Flag,CLEAR IN TRACK SECTOR 12,,CLEAR,Sector,12.0,,4.0,2021,8,Styrian Grand Prix
2021-06-27 13:09:00,Other,TURN 3 INCIDENT LAP 1 NOTED - NO INVESTIGATION NECESSARY,,,,,,6.0,2021,8,Styrian Grand Prix
2021-06-27 13:09:01,Flag,WAVED BLUE FLAG FOR CAR 6 (LAT) TIMED AT 15:09:01,,BLUE,Driver,,6,6.0,2021,8,Styrian Grand Prix
2021-06-27 13:09:27,Other,CAR 44 (HAM) TIME 1:09.865 DELETED - TRACK LIMITS AT TURN 9,,,,,,6.0,2021,8,Styrian Grand Prix
2021-06-27 13:09:49,Flag,WAVED BLUE FLAG FOR CAR 6 (LAT) TIMED AT 15:09:48,,BLUE,Driver,,6,6.0,2021,8,Styrian Grand Prix
2021-06-27 13:11:50,Other,CAR 4 (NOR) TIME 1:10.987 DELETED - TRACK LIMITS AT TURN 10,,,,,,8.0,2021,8,Styrian Grand Prix
2021-06-27 13:12:44,Other,CAR 4 (NOR) TIME 1:11.203 DELETED - TRACK LIMITS AT TURN 10,,,,,,9.0,2021,8,Styrian Grand Prix
2021-06-27 13:15:20,Flag,WAVED BLUE FLAG FOR CAR 6 (LAT) TIMED AT 15:15:19,,BLUE,Driver,,6,11.0,2021,8,Styrian Grand Prix
2021-06-27 13:15:51,Flag,WAVED BLUE FLAG FOR CAR 6 (LAT) TIMED AT 15:15:50,,BLUE,Driver,,6,11.0,2021,8,Styrian Grand Prix
2021-06-27 13:16:19,Flag,WAVED BLUE FLAG FOR CAR 6 (LAT) TIMED AT 15:16:19,,BLUE,Driver,,6,12.0,2021,8,Styrian Grand Prix
2021-06-27 13:29:13,Flag,WAVED BLUE FLAG FOR CAR 9 (MAZ) TIMED AT 15:29:12,,BLUE,Driver,,9,23.0,2021,8,Styrian Grand Prix
2021-06-27 13:29:58,Flag,WAVED BLUE FLAG FOR CAR 9 (MAZ) TIMED AT 15:29:58,,BLUE,Driver,,9,24.0,2021,8,Styrian Grand Prix
2021-06-27 13:29:59,Flag,WAVED BLUE FLAG FOR CAR 47 (MSC) TIMED AT 15:29:59,,BLUE,Driver,,47,24.0,2021,8,Styrian Grand Prix
2021-06-27 13:32:07,Flag,WAVED BLUE FLAG FOR CAR 47 (MSC) TIMED AT 15:32:06,,BLUE,Driver,,47,25.0,2021,8,Styrian Grand Prix
2021-06-27 13:34:05,Flag,WAVED BLUE FLAG FOR CAR 6 (LAT) TIMED AT 15:34:05,,BLUE,Driver,,6,27.0,2021,8,Styrian Grand Prix
2021-06-27 13:36:03,Flag,WAVED BLUE FLAG FOR CAR 6 (LAT) TIMED AT 15:36:03,,BLUE,Driver,,6,29.0,2021,8,Styrian Grand Prix
2021-06-27 13:36:07,Flag,WAVED BLUE FLAG FOR CAR 63 (RUS) TIMED AT 15:36:06,,BLUE,Driver,,63,29.0,2021,8,Styrian Grand Prix
2021-06-27 13:36:34,Flag,WAVED BLUE FLAG FOR CAR 6 (LAT) TIMED AT 15:36:34,,BLUE,Driver,,6,29.0,2021,8,Styrian Grand Prix
2021-06-27 13:36:47,Flag,WAVED BLUE FLAG FOR CAR 6 (LAT) TIMED AT 15:36:46,,BLUE,Driver,,6,29.0,2021,8,Styrian Grand Prix
2021-06-27 13:37:09,Flag,WAVED BLUE FLAG FOR CAR 6 (LAT) TIMED AT 15:37:08,,BLUE,Driver,,6,30.0,2021,8,Styrian Grand Prix
2021-06-27 13:37:13,Other,CAR 22 (TSU) TIME 1:10.925 DELETED - TRACK LIMITS AT TURN 9,,,,,,30.0,2021,8,Styrian Grand Prix
2021-06-27 13:37:37,Other,CAR 9 (MAZ) TIME 1:11.708 DELETED - TRACK LIMITS AT TURN 9,,,,,,30.0,2021,8,Styrian Grand Prix
2021-06-27 13:39:02,Flag,WAVED BLUE FLAG FOR CAR 47 (MSC) TIMED AT 15:39:01,,BLUE,Driver,,47,31.0,2021,8,Styrian Grand Prix
2021-06-27 13:40:43,Flag,WAVED BLUE FLAG FOR CAR 47 (MSC) TIMED AT 15:40:43,,BLUE,Driver,,47,33.0,2021,8,Styrian Grand Prix
2021-06-27 13:41:09,Flag,WAVED BLUE FLAG FOR CAR 9 (MAZ) TIMED AT 15:41:08,,BLUE,Driver,,9,33.0,2021,8,Styrian Grand Prix
2021-06-27 13:41:58,Flag,WAVED BLUE FLAG FOR CAR 9 (MAZ) TIMED AT 15:41:57,,BLUE,Driver,,9,34.0,2021,8,Styrian Grand Prix
2021-06-27 13:45:04,Flag,WAVED BLUE FLAG FOR CAR 99 (GIO) TIMED AT 15:45:04,,BLUE,Driver,,99,36.0,2021,8,Styrian Grand Prix
2021-06-27 13:46:34,Flag,WAVED BLUE FLAG FOR CAR 6 (LAT) TIMED AT 15:46:34,,BLUE,Driver,,6,38.0,2021,8,Styrian Grand Prix
2021-06-27 13:47:20,Flag,WAVED BLUE FLAG FOR CAR 63 (RUS) TIMED AT 15:47:19,,BLUE,Driver,,63,38.0,2021,8,Styrian Grand Prix
2021-06-27 13:47:26,Flag,WAVED BLUE FLAG FOR CAR 99 (GIO) TIMED AT 15:47:25,,BLUE,Driver,,99,38.0,2021,8,Styrian Grand Prix
2021-06-27 13:48:26,Flag,WAVED BLUE FLAG FOR CAR 6 (LAT) TIMED AT 15:48:25,,BLUE,Driver,,6,39.0,2021,8,Styrian Grand Prix
2021-06-27 13:48:42,Flag,WAVED BLUE FLAG FOR CAR 6 (LAT) TIMED AT 15:48:41,,BLUE,Driver,,6,39.0,2021,8,Styrian Grand Prix
2021-06-27 13:48:42,Flag,WAVED BLUE FLAG FOR CAR 5 (VET) TIMED AT 15:48:42,,BLUE,Driver,,5,39.0,2021,8,Styrian Grand Prix
2021-06-27 13:50:16,Flag,WAVED BLUE FLAG FOR CAR 22 (TSU) TIMED AT 15:50:15,,BLUE,Driver,,22,41.0,2021,8,Styrian Grand Prix
2021-06-27 13:50:31,Flag,WAVED BLUE FLAG FOR CAR 6 (LAT) TIMED AT 15:50:31,,BLUE,Driver,,6,41.0,2021,8,Styrian Grand Prix
2021-06-27 13:50:52,Flag,WAVED BLUE FLAG FOR CAR 6 (LAT) TIMED AT 15:50:52,,BLUE,Driver,,6,41.0,2021,8,Styrian Grand Prix
2021-06-27 13:50:54,Flag,WAVED BLUE FLAG FOR CAR 14 (ALO) TIMED AT 15:50:53,,BLUE,Driver,,14,41.0,2021,8,Styrian Grand Prix
2021-06-27 13:51:13,Flag,WAVED BLUE FLAG FOR CAR 5 (VET) TIMED AT 15:51:13,,BLUE,Driver,,5,42.0,2021,8,Styrian Grand Prix
2021-06-27 13:52:12,Flag,WAVED BLUE FLAG FOR CAR 18 (STR) TIMED AT 15:52:11,,BLUE,Driver,,18,43.0,2021,8,Styrian Grand Prix
2021-06-27 13:52:37,Flag,WAVED BLUE FLAG FOR CAR 22 (TSU) TIMED AT 15:52:37,,BLUE,Driver,,22,43.0,2021,8,Styrian Grand Prix
2021-06-27 13:52:38,Flag,WAVED BLUE FLAG FOR CAR 6 (LAT) TIMED AT 15:52:37,,BLUE,Driver,,6,43.0,2021,8,Styrian Grand Prix
2021-06-27 13:53:19,Flag,WAVED BLUE FLAG FOR CAR 14 (ALO) TIMED AT 15:53:18,,BLUE,Driver,,14,44.0,2021,8,Styrian Grand Prix
2021-06-27 13:54:39,Flag,WAVED BLUE FLAG FOR CAR 55 (SAI) TIMED AT 15:54:39,,BLUE,Driver,,55,45.0,2021,8,Styrian Grand Prix
2021-06-27 13:55:09,Flag,WAVED BLUE FLAG FOR CAR 18 (STR) TIMED AT 15:55:08,,BLUE,Driver,,18,45.0,2021,8,Styrian Grand Prix
2021-06-27 13:56:18,Flag,WAVED BLUE FLAG FOR CAR 55 (SAI) TIMED AT 15:56:18,,BLUE,Driver,,55,46.0,2021,8,Styrian Grand Prix
2021-06-27 13:57:28,Flag,WAVED BLUE FLAG FOR CAR 9 (MAZ) TIMED AT 15:57:27,,BLUE,Driver,,9,47.0,2021,8,Styrian Grand Prix
2021-06-27 13:57:49,Flag,WAVED BLUE FLAG FOR CAR 6 (LAT) TIMED AT 15:57:49,,BLUE,Driver,,6,47.0,2021,8,Styrian Grand Prix
2021-06-27 13:59:51,Flag,WAVED BLUE FLAG FOR CAR 9 (MAZ) TIMED AT 15:59:51,,BLUE,Driver,,9,49.0,2021,8,Styrian Grand Prix
2021-06-27 14:00:20,Flag,WAVED BLUE FLAG FOR CAR 47 (MSC) TIMED AT 16:00:19,,BLUE,Driver,,47,50.0,2021,8,Styrian Grand Prix
2021-06-27 14:00:43,Other,CAR 16 (LEC) TIME 1:09.518 DELETED - TRACK LIMITS AT TURN 10,,,,,,50.0,2021,8,Styrian Grand Prix
2021-06-27 14:01:14,Flag,WAVED BLUE FLAG FOR CAR 47 (MSC) TIMED AT 16:01:14,,BLUE,Driver,,47,50.0,2021,8,Styrian Grand Prix
2021-06-27 14:01:46,Other,CAR 16 (LEC) TIME 1:09.411 DELETED - TRACK LIMITS AT TURN 10,,,,,,51.0,2021,8,Styrian Grand Prix
2021-06-27 14:02:16,Flag,WAVED BLUE FLAG FOR CAR 9 (MAZ) TIMED AT 16:02:15,,BLUE,Driver,,9,51.0,2021,8,Styrian Grand Prix
2021-06-27 14:03:14,Flag,WAVED BLUE FLAG FOR CAR 9 (MAZ) TIMED AT 16:03:14,,BLUE,Driver,,9,52.0,2021,8,Styrian Grand Prix
2021-06-27 14:04:01,Other,CAR 16 (LEC) TIME 1:09.968 DELETED - TRACK LIMITS AT TURN 10,,,,,,53.0,2021,8,Styrian Grand Prix
2021-06-27 14:04:34,Flag,WAVED BLUE FLAG FOR CAR 47 (MSC) TIMED AT 16:04:34,,BLUE,Driver,,47,53.0,2021,8,Styrian Grand Prix
2021-06-27 14:05:03,Flag,WAVED BLUE FLAG FOR CAR 47 (MSC) TIMED AT 16:05:02,,BLUE,Driver,,47,54.0,2021,8,Styrian Grand Prix
2021-06-27 14:05:12,Other,CAR 16 (LEC) TIME 1:10.244 DELETED - TRACK LIMITS AT TURN 10,,,,,,54.0,2021,8,Styrian Grand Prix
2021-06-27 14:05:40,Flag,WAVED BLUE FLAG FOR CAR 4 (NOR) TIMED AT 16:05:40,,BLUE,Driver,,4,54.0,2021,8,Styrian Grand Prix
2021-06-27 14:06:08,Flag,WAVED BLUE FLAG FOR CAR 31 (OCO) TIMED AT 16:06:07,,BLUE,Driver,,31,55.0,2021,8,Styrian Grand Prix
2021-06-27 14:06:29,Flag,WAVED BLUE FLAG FOR CAR 9 (MAZ) TIMED AT 16:06:29,,BLUE,Driver,,9,55.0,2021,8,Styrian Grand Prix
2021-06-27 14:07:02,Flag,WAVED BLUE FLAG FOR CAR 9 (MAZ) TIMED AT 16:07:02,,BLUE,Driver,,9,56.0,2021,8,Styrian Grand Prix
2021-06-27 14:07:31,Flag,WAVED BLUE FLAG FOR CAR 9 (MAZ) TIMED AT 16:07:31,,BLUE,Driver,,9,56.0,2021,8,Styrian Grand Prix
2021-06-27 14:08:19,Flag,WAVED BLUE FLAG FOR CAR 9 (MAZ) TIMED AT 16:08:18,,BLUE,Driver,,9,57.0,2021,8,Styrian Grand Prix
2021-06-27 14:09:08,Other,CAR 44 (HAM) TIME 1:08.969 DELETED - TRACK LIMITS AT TURN 10,,,,,,57.0,2021,8,Styrian Grand Prix
2021-06-27 14:09:33,Flag,WAVED BLUE FLAG FOR CAR 9 (MAZ) TIMED AT 16:09:32,,BLUE,Driver,,9,58.0,2021,8,Styrian Grand Prix
2021-06-27 14:09:36,Other,CAR 44 (HAM) TIME 1:09.001 DELETED - TRACK LIMITS AT TURN 10,,,,,,58.0,2021,8,Styrian Grand Prix
2021-06-27 14:09:50,Flag,WAVED BLUE FLAG FOR CAR 9 (MAZ) TIMED AT 16:09:49,,BLUE,Driver,,9,58.0,2021,8,Styrian Grand Prix
2021-06-27 14:11:57,Flag,WAVED BLUE FLAG FOR CAR 99 (GIO) TIMED AT 16:11:56,,BLUE,Driver,,99,60.0,2021,8,Styrian Grand Prix
2021-06-27 14:12:10,Flag,WAVED BLUE FLAG FOR CAR 6 (LAT) TIMED AT 16:12:10,,BLUE,Driver,,6,60.0,2021,8,Styrian Grand Prix
2021-06-27 14:14:24,Flag,WAVED BLUE FLAG FOR CAR 9 (MAZ) TIMED AT 16:14:23,,BLUE,Driver,,9,62.0,2021,8,Styrian Grand Prix
2021-06-27 14:16:17,Flag,WAVED BLUE FLAG FOR CAR 47 (MSC) TIMED AT 16:16:17,,BLUE,Driver,,47,64.0,2021,8,Styrian Grand Prix
2021-06-27 14:18:13,Flag,WAVED BLUE FLAG FOR CAR 55 (SAI) TIMED AT 16:18:12,,BLUE,Driver,,55,65.0,2021,8,Styrian Grand Prix
2021-06-27 14:18:53,Flag,WAVED BLUE FLAG FOR CAR 99 (GIO) TIMED AT 16:18:53,,BLUE,Driver,,99,66.0,2021,8,Styrian Grand Prix
2021-06-27 14:19:27,Other,CAR 7 (RAI) TIME 1:09.813 DELETED - TRACK LIMITS AT TURN 10,,,,,,66.0,2021,8,Styrian Grand Prix
2021-06-27 14:20:00,Flag,WAVED BLUE FLAG FOR CAR 3 (RIC) TIMED AT 16:20:00,,BLUE,Driver,,3,67.0,2021,8,Styrian Grand Prix
2021-06-27 14:20:26,Other,CAR 7 (RAI) TIME 1:10.153 DELETED - TRACK LIMITS AT TURN 10,,,,,,67.0,2021,8,Styrian Grand Prix
2021-06-27 14:20:26,Flag,WAVED BLUE FLAG FOR CAR 9 (MAZ) TIMED AT 16:20:26,,BLUE,Driver,,9,67.0,2021,8,Styrian Grand Prix
2021-06-27 14:21:16,Flag,WAVED BLUE FLAG FOR CAR 31 (OCO) TIMED AT 16:21:16,,BLUE,Driver,,31,68.0,2021,8,Styrian Grand Prix
2021-06-27 14:21:19,Flag,WAVED BLUE FLAG FOR CAR 7 (RAI) TIMED AT 16:21:19,,BLUE,Driver,,7,68.0,2021,8,Styrian Grand Prix
2021-06-27 14:21:39,Flag,WAVED BLUE FLAG FOR CAR 6 (LAT) TIMED AT 16:21:38,,BLUE,Driver,,6,68.0,2021,8,Styrian Grand Prix
2021-06-27 14:21:44,Other,CAR 5 (VET) TIME 1:10.273 DELETED - TRACK LIMITS AT TURN 10,,,,,,68.0,2021,8,Styrian Grand Prix
2021-06-27 14:22:29,Flag,WAVED BLUE FLAG FOR CAR 5 (VET) TIMED AT 16:22:29,,BLUE,Driver,,5,69.0,2021,8,Styrian Grand Prix
2021-06-27 14:22:32,Flag,WAVED BLUE FLAG FOR CAR 9 (MAZ) TIMED AT 16:22:31,,BLUE,Driver,,9,69.0,2021,8,Styrian Grand Prix
2021-06-27 14:22:48,Other,CAR 5 (VET) TIME 1:11.239 DELETED - TRACK LIMITS AT TURN 10,,,,,,69.0,2021,8,Styrian Grand Prix
2021-06-27 14:23:56,Flag,WAVED BLUE FLAG FOR CAR 18 (STR) TIMED AT 16:23:55,,BLUE,Driver,,18,70.0,2021,8,Styrian Grand Prix
2021-06-27 14:24:19,Flag,WAVED BLUE FLAG FOR CAR 3 (RIC) TIMED AT 16:24:19,,BLUE,Driver,,3,71.0,2021,8,Styrian Grand Prix
2021-06-27 14:24:26,Flag,WAVED BLUE FLAG FOR CAR 47 (MSC) TIMED AT 16:24:26,,BLUE,Driver,,47,71.0,2021,8,Styrian Grand Prix
2021-06-27 14:24:37,Flag,WAVED BLUE FLAG FOR CAR 5 (VET) TIMED AT 16:24:37,,BLUE,Driver,,5,71.0,2021,8,Styrian Grand Prix
2021-06-27 14:24:44,Flag,WAVED BLUE FLAG FOR CAR 47 (MSC) TIMED AT 16:24:44,,BLUE,Driver,,47,71.0,2021,8,Styrian Grand Prix
2021-06-27 14:25:15,Flag,WAVED BLUE FLAG FOR CAR 47 (MSC) TIMED AT 16:25:14,,BLUE,Driver,,47,71.0,2021,8,Styrian Grand Prix
2021-06-27 14:25:16,Flag,WAVED BLUE FLAG FOR CAR 9 (MAZ) TIMED AT 16:25:15,,BLUE,Driver,,9,71.0,2021,8,Styrian Grand Prix
2021-06-27 14:25:17,Other,CAR 22 (TSU) TIME 1:10.426 DELETED - TRACK LIMITS AT TURN 9,,,,,,71.0,2021,8,Styrian Grand Prix
2021-06-27 14:25:26,Flag,CHEQUERED FLAG,,CHEQUERED,Track,,,71.0,2021,8,Styrian Grand Prix
2021-07-04 12:20:00,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,,1.0,2021,9,Austrian Grand Prix
2021-07-04 12:30:00,Other,PIT EXIT CLOSED,,,,,,1.0,2021,9,Austrian Grand Prix
2021-07-04 12:45:02,Other,RISK OF RAIN FOR F1 RACE IS 60%,,,,,,1.0,2021,9,Austrian Grand Prix
2021-07-04 13:02:56,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,,1.0,2021,9,Austrian Grand Prix
2021-07-04 13:03:54,SafetyCar,SAFETY CAR DEPLOYED,DEPLOYED,,,,,1.0,2021,9,Austrian Grand Prix
2021-07-04 13:04:20,Other,CAR 31 (OCO) STOPPED AT TURN 3-4,,,,,,1.0,2021,9,Austrian Grand Prix
2021-07-04 13:06:44,SafetyCar,SAFETY CAR IN THIS LAP,IN THIS LAP,,,,,3.0,2021,9,Austrian Grand Prix
2021-07-04 13:07:58,Flag,TRACK CLEAR,,CLEAR,Track,,,3.0,2021,9,Austrian Grand Prix
2021-07-04 13:10:38,Other,PIT ENTRY INCIDENT INVOLVING CAR 99 (GIO) UNDER INVESTIGATION - OVERTAKING BEFORE SC LINE,,,,,,6.0,2021,9,Austrian Grand Prix
2021-07-04 13:11:33,Drs,DRS ENABLED,ENABLED,,,,,6.0,2021,9,Austrian Grand Prix
2021-07-04 13:12:25,Other,5 SECOND TIME PENALTY FOR CAR 99 (GIO) - OVERTAKING WHILE THE SAFETY CAR IS DEPLOYED ,,,,,,7.0,2021,9,Austrian Grand Prix
2021-07-04 13:13:30,Other,TURN 3 INCIDENT INVOLVING CAR 31 (OCO) NOTED,,,,,,8.0,2021,9,Austrian Grand Prix
2021-07-04 13:14:41,Other,TURN 3 INCIDENT INVOLVING CAR 31 (OCO) NO INVESTIGATION NECESSARY,,,,,,9.0,2021,9,Austrian Grand Prix
2021-07-04 13:15:28,Other,TURN 4 INCIDENT INVOLVING CARS 4 (NOR) AND 11 (PER) NOTED ,,,,,,10.0,2021,9,Austrian Grand Prix
2021-07-04 13:18:48,Other,TURN 4 INCIDENT INVOLVING CARS 4 (NOR) AND 11 (PER) UNDER INVESTIGATION ,,,,,,13.0,2021,9,Austrian Grand Prix
2021-07-04 13:19:52,Other,CAR 9 (MAZ) TIME 1:11.966 DELETED - TRACK LIMITS AT TURN 9,,,,,,14.0,2021,9,Austrian Grand Prix
2021-07-04 13:23:38,Other,INCIDENT INVOLVING CAR 22 (TSU) UNDER INVESTIGATION - CROSSING WHITE LINE AT PIT ENTRY,,,,,,17.0,2021,9,Austrian Grand Prix
2021-07-04 13:26:58,Other,5 SECOND TIME PENALTY FOR CAR 4 (NOR) - FORCING ANOTHER DRIVER OFF THE TRACK,,,,,,20.0,2021,9,Austrian Grand Prix
2021-07-04 13:29:32,Other,5 SECOND TIME PENALTY FOR CAR 22 (TSU) - CROSSING THE LINE AT PIT ENTRY,,,,,,22.0,2021,9,Austrian Grand Prix
2021-07-04 13:30:05,Other,CAR 22 (TSU) TIME 1:10.349 DELETED - TRACK LIMITS AT TURN 10,,,,,,22.0,2021,9,Austrian Grand Prix
2021-07-04 13:31:21,Other,CAR 22 (TSU) TIME 1:10.551 DELETED - TRACK LIMITS AT TURN 10,,,,,,24.0,2021,9,Austrian Grand Prix
2021-07-04 13:32:10,Flag,WAVED BLUE FLAG FOR CAR 9 (MAZ) TIMED AT 15:32:09,,BLUE,Driver,,9,24.0,2021,9,Austrian Grand Prix
2021-07-04 13:34:24,Flag,WAVED BLUE FLAG FOR CAR 47 (MSC) TIMED AT 15:34:24,,BLUE,Driver,,47,26.0,2021,9,Austrian Grand Prix
2021-07-04 13:36:58,Flag,WAVED BLUE FLAG FOR CAR 9 (MAZ) TIMED AT 15:36:58,,BLUE,Driver,,9,28.0,2021,9,Austrian Grand Prix
2021-07-04 13:37:01,Other,CAR 99 (GIO) TIME 1:11.013 DELETED - TRACK LIMITS AT TURN 9,,,,,,28.0,2021,9,Austrian Grand Prix
2021-07-04 13:38:12,Other,CAR 10 (GAS) TIME 1:09.891 DELETED - TRACK LIMITS AT TURN 10,,,,,,29.0,2021,9,Austrian Grand Prix
2021-07-04 13:39:18,Other,CAR 10 (GAS) TIME 1:09.894 DELETED - TRACK LIMITS AT TURN 10,,,,,,30.0,2021,9,Austrian Grand Prix
2021-07-04 13:39:36,Other,CAR 5 (VET) TIME 1:11.029 DELETED - TRACK LIMITS AT TURN 10,,,,,,31.0,2021,9,Austrian Grand Prix
2021-07-04 13:40:36,Other,CAR 5 (VET) TIME 1:10.740 DELETED - TRACK LIMITS AT TURN 10,,,,,,32.0,2021,9,Austrian Grand Prix
2021-07-04 13:40:58,Flag,WAVED BLUE FLAG FOR CAR 18 (STR) TIMED AT 15:40:57,,BLUE,Driver,,18,32.0,2021,9,Austrian Grand Prix
2021-07-04 13:41:51,Flag,WAVED BLUE FLAG FOR CAR 9 (MAZ) TIMED AT 15:41:50,,BLUE,Driver,,9,33.0,2021,9,Austrian Grand Prix
2021-07-04 13:42:00,Other,CAR 22 (TSU) TIME 1:10.285 DELETED - TRACK LIMITS AT TURN 10,,,,,,33.0,2021,9,Austrian Grand Prix
2021-07-04 13:42:27,Other,CAR 9 (MAZ) TIME 1:12.397 DELETED - TRACK LIMITS AT TURN 9,,,,,,33.0,2021,9,Austrian Grand Prix
2021-07-04 13:42:49,Flag,WAVED BLUE FLAG FOR CAR 9 (MAZ) TIMED AT 15:42:48,,BLUE,Driver,,9,33.0,2021,9,Austrian Grand Prix
2021-07-04 13:42:54,Other,CAR 22 (TSU) TIME 1:10.472 DELETED - TRACK LIMITS AT TURN 10,,,,,,33.0,2021,9,Austrian Grand Prix
2021-07-04 13:44:58,Other,CAR 55 (SAI) TIME 1:09.961 DELETED - TRACK LIMITS AT TURN 10,,,,,,35.0,2021,9,Austrian Grand Prix
2021-07-04 13:45:22,Flag,WAVED BLUE FLAG FOR CAR 47 (MSC) TIMED AT 15:45:22,,BLUE,Driver,,47,35.0,2021,9,Austrian Grand Prix
2021-07-04 13:46:04,Other,CAR 55 (SAI) TIME 1:09.907 DELETED - TRACK LIMITS AT TURN 10,,,,,,36.0,2021,9,Austrian Grand Prix
2021-07-04 13:46:21,Other,CAR 7 (RAI) TIME 1:10.335 DELETED - TRACK LIMITS AT TURN 10,,,,,,36.0,2021,9,Austrian Grand Prix
2021-07-04 13:46:38,Flag,WAVED BLUE FLAG FOR CAR 47 (MSC) TIMED AT 15:46:38,,BLUE,Driver,,47,37.0,2021,9,Austrian Grand Prix
2021-07-04 13:47:23,Other,CAR 7 (RAI) TIME 1:10.344 DELETED - TRACK LIMITS AT TURN 10,,,,,,37.0,2021,9,Austrian Grand Prix
2021-07-04 13:47:39,Flag,WAVED BLUE FLAG FOR CAR 9 (MAZ) TIMED AT 15:47:39,,BLUE,Driver,,9,37.0,2021,9,Austrian Grand Prix
2021-07-04 13:50:56,Flag,WAVED BLUE FLAG FOR CAR 7 (RAI) TIMED AT 15:50:55,,BLUE,Driver,,7,40.0,2021,9,Austrian Grand Prix
2021-07-04 13:52:37,Other,TURN 4 INCIDENT INVOLVING CARS 11 (PER) AND 16 (LEC) UNDER INVESTIGATION - FORCING ANOTHER DRIVER OFF THE TRACK,,,,,,42.0,2021,9,Austrian Grand Prix
2021-07-04 13:53:23,Other,5 SECOND TIME PENALTY FOR CAR 11 (PER) - FORCING ANOTHER DRIVER OFF THE TRACK,,,,,,42.0,2021,9,Austrian Grand Prix
2021-07-04 13:55:27,Flag,WAVED BLUE FLAG FOR CAR 14 (ALO) TIMED AT 15:55:27,,BLUE,Driver,,14,44.0,2021,9,Austrian Grand Prix
2021-07-04 13:56:27,Flag,WAVED BLUE FLAG FOR CAR 18 (STR) TIMED AT 15:56:26,,BLUE,Driver,,18,45.0,2021,9,Austrian Grand Prix
2021-07-04 13:58:20,Flag,WAVED BLUE FLAG FOR CAR 99 (GIO) TIMED AT 15:58:20,,BLUE,Driver,,99,47.0,2021,9,Austrian Grand Prix
2021-07-04 13:58:35,Flag,WAVED BLUE FLAG FOR CAR 99 (GIO) TIMED AT 15:58:34,,BLUE,Driver,,99,47.0,2021,9,Austrian Grand Prix
2021-07-04 13:58:42,Flag,WAVED BLUE FLAG FOR CAR 9 (MAZ) TIMED AT 15:58:41,,BLUE,Driver,,9,47.0,2021,9,Austrian Grand Prix
2021-07-04 13:58:52,Flag,WAVED BLUE FLAG FOR CAR 99 (GIO) TIMED AT 15:58:52,,BLUE,Driver,,99,47.0,2021,9,Austrian Grand Prix
2021-07-04 13:59:05,Flag,WAVED BLUE FLAG FOR CAR 6 (LAT) TIMED AT 15:59:04,,BLUE,Driver,,6,47.0,2021,9,Austrian Grand Prix
2021-07-04 13:59:08,Flag,WAVED BLUE FLAG FOR CAR 99 (GIO) TIMED AT 15:59:07,,BLUE,Driver,,99,47.0,2021,9,Austrian Grand Prix
2021-07-04 13:59:17,Other,TURN 6 INCIDENT INVOLVING CARS 11 (PER) AND 16 (LEC) NOTED,,,,,,48.0,2021,9,Austrian Grand Prix
2021-07-04 13:59:38,Flag,WAVED BLUE FLAG FOR CAR 9 (MAZ) TIMED AT 15:59:37,,BLUE,Driver,,9,48.0,2021,9,Austrian Grand Prix
2021-07-04 13:59:48,Flag,WAVED BLUE FLAG FOR CAR 6 (LAT) TIMED AT 15:59:47,,BLUE,Driver,,6,48.0,2021,9,Austrian Grand Prix
